ID;DATA;TEL;CPF;SOLICITANTE;DS_RECEITA;exame_de_imagem
2337;11/12/2020;1100002337;12345672337;Tatiana;Solicito  RX cotovelo D  AP + P  CID S52 ;
2338;29/07/2020;1100002338;12345672338;Gustavo;Solicito 1. Hemograma Completo 2. Creatinina / Ureia / Sódio / Potássio 3. Acido Urico / Fosforo / Calcio / LDH ;
2339;13/07/2020;1100002339;12345672339;Isabela;SOLICITO: 1. Vídeo-endoscopia naso-sinusal com ótica flexível (40201210)  HD: J342   ;
2340;01/09/2020;1100002340;12345672340;João;SOLICITAÇÃO DE EXAMES - TESTE RÁPIDO COVID19 - INFLUENZA ;
2341;29/11/2020;1100002341;12345672341;Maria;Solicito 1) Eletroneuromiografia de MMSS e MMII ¿ 40103331 CID M25.5 Paciente com quadro dor em MMII em investigação de neuropatia/radiculopatia ;
2342;21/08/2020;1100002342;12345672342;José;SOLICITO : US COTOVELO ESQ .................................................  CÓDIGO: 40901220 JUSTIFICATIVA: DOR ARTICULAR. EPICONDILITE LATERAL? CID 10: M255 ;
2343;28/12/2020;1100002343;12345672343;Ana;SOLICITO: - TOMOGRAFIA COMPUTADORIZADA DE CRANIO HD: CEFALEIA A/E ;
2344;10/06/2020;1100002344;12345672344;Pedro;AO CONVENIO, SOLICITO TESTE DENGUE NS1. CID A09 ;
2345;19/04/2020;1100002345;12345672345;Mariana;SOLICITO: - Anti TPO - Anti tireoglobulina - TRAB ;
2346;08/01/2020;1100002346;12345672346;Carlos; TOMOGRAFIA COMPUTADORIZADA OSSOS TEMPORAIS   ( 41001028) HD: OTITE MEDIA CRONICA ESQUERDA?  ;
2347;20/08/2020;1100002347;12345672347;Paula;SOLICITO COLETAR SOROLOGIA PARA:  - CITOMEGALOVÍRUS  - MONONUCLEOSE.  GRATA  ;
2348;04/12/2020;1100002348;12345672348;Lucas;  Solicito o seguinte exame: - Hemograma completo HD: Hemograma CID A90 ;
2349;22/09/2020;1100002349;12345672349;Juliana; COLETA EM LABORATÓRIO EXTERNO  SOLICITO:  SOROLOGIA DENGUE IGM CID A90 ;
2350;24/05/2020;1100002350;12345672350;Fernando;AO CONVENIO, SOLICITO NS1 PARA PACIENTE SUPRACITADO. CID A90 ;
2351;23/10/2020;1100002351;12345672351;Cristina;paciente com obstrução nasal sem melhora com tratamento clinico. ao exame: desvio septal a esquerda areas 2 e 3 e hipertrofia de cornetso inferiores  solicito tomografia de face/ seios da face para programação cirurgica  Grata! ;
2352;12/08/2020;1100002352;12345672352;Rafael;SOLICITO: 1. Polissonografia noite inteira (40103528)  HD: SAOS  ;
2353;04/12/2020;1100002353;12345672353;Patrícia; SOLICITO HEMOGRAMA/ COLETA NO 5º DIA DE SINTOMAS ( QUARTA, 06/3) ;
2354;29/09/2020;1100002354;12345672354;Vinícius;Dor no pe esq   Solicito   RNM do pe esq           41101308 ;
2355;02/05/2020;1100002355;12345672355;Camila;SOLICITO PARA A PACIENTE O SEGUINTE EXAME DE IMAGEM 1- ECOGRAFIA OBSTETRICA COM PERFIL BIOFÍSICO FETAL  Z34   ;
2356;05/11/2020;1100002356;12345672356;Rodrigo;SOLICITO OS SEGUINTES EXAMES ANTICOAGULANTE LUPICO ANTICARDIOLIPINA IGG IGM ;
2357;05/07/2020;1100002357;12345672357;Tatiana;Relatório Médico Paciente jovem, com AVCi sem causa aparente, solicito pesquisa de mutação do fator V de Leiden para investigação ;
2358;26/11/2020;1100002358;12345672358;Gustavo;SOLICITO RX TORAX AP+P ;
2359;16/10/2020;1100002359;12345672359;Isabela;AO CONVÊNIO: SOLICITO PET CT - Paciente com Linfoma B difuso (cid c83) e em esquema de quimioterapia. Solicito PET CT ONCOLÓGICO Para avaliar resposta à quimioterapia. Resposta após o ciclo 3 de QT.  Realizar PET CT NA SEMANA DO DIA 22/02/24.  TUSS 40708128: Tc para pet dedicado oncológico. ;
2360;14/03/2020;1100002360;12345672360;João;"SOLICITO: HEMOGRAMA FERRO SERICO	FERRITINA TSH		T4 LIVRE GLICEMIA DE JEJUM	 HEMOGLOBINA GLICADA AST		ALT		BILIRRUBINAS FOSFATASE ALCALINA	GAMAGT URÉIA		CREATININA COLESTEROL TOTAL E FRAÇÕES TRIGLICÉRIDES VITAMINA B12 VITAMINA D PROLACTINA ";
2361;25/04/2020;1100002361;12345672361;Maria;SOLICITO: SOROLOGIA PARA DOENÇA DE CHAGAS IGG TUSS 40306615 HD: ALTA SUSPEITA PARA ACALÁSIA DO ESÔFAGO CID R13 GRATO. ;
2362;06/08/2020;1100002362;12345672362;José;"			SOLICITO 	RX  JOELHO ESQ		AP COM CARGA 					PERFIL 					AXIAL ";
2363;27/06/2020;1100002363;12345672363;Ana;Solicito US obstetrico com doppler fetal HD: Feto com desaceleração da velocidade de crescimento CID: Z35 ;
2364;25/04/2020;1100002364;12345672364;Pedro;"		SOLICITO 	HEMOGRAMA 	COAGULOGRAMA 	GLICEMIA 	CREATININA ";
2365;11/03/2020;1100002365;12345672365;Mariana;Por gentileza, solicito realização de : - TC de coluna cervical, sem contraste Grato ;
2366;18/08/2020;1100002366;12345672366;Carlos;PEDIDO DE EXAME: Solicito teste rapido para COVID CID: B342 Codigo tuss: 40325024 ;
2367;20/02/2020;1100002367;12345672367;Paula;SOLICITO: RNM DO OMBRO DIREITO 41101316 LESÃO DO MANGUITO DIREITO? M751 ;
2368;22/12/2020;1100002368;12345672368;Lucas;Solicito US obstetrico com doppler fetal CID: Z35 ;
2369;14/04/2020;1100002369;12345672369;Juliana; SOLICITO PARA PACIENTE ACIMA: RX PUNHO DIREITO AP + PERFIL COM FLEXÃO DO COTOVELO DE 23° + PERFIL SEM FLEXÃO DO COTOVELO (SEM IMOBILIZAÇÃO) JUSTIFICATIVA: CONTROLE RADIOGRÁFICO PÓS OPERATÓRIO DE RADIO DISTAL  CID 10: S525, Z988 ;
2370;13/07/2020;1100002370;12345672370;Fernando;## A HEMATOLOGISTA  PACIENTE COM HISTORICO DE FATOR V DE LEIDEN E DOIS EPISODIOS DE TVP. EM USO DE MAREVAN SEM ACOMPANHAMENTO COM COAGULOGRAMA.  SOLICITO SEGUIMENTO AMBULATORIAL. GRATA, ;
2371;28/05/2020;1100002371;12345672371;Cristina;SOLICITO  HMG  COLESTEROL TOTAL E FRAÇOES  TRIGLICERIDES  TGO  TGP  UR  CR  BETA HCG  ;
2372;13/07/2020;1100002372;12345672372;Rafael;     SOLICITO CINTILOGRAFIA ÓSSEA DO CORPO TOTAL      HD =  POLIARTRALGIA - SACROILEÍTE ? ;
2373;19/11/2020;1100002373;12345672373;Patrícia;Solicito: - Hemograma completo - TGO e TGP - Gama GT e fosfatase alcalina - Coagulograma completo - Creatinina e ureia ;
2374;13/08/2020;1100002374;12345672374;Vinícius;RELATÓRIO MÉDICO PARA SOLICITAÇÃO DE EXAME  - PETCT Paciente com adenocarcinoma de pancreas (CID C259), com metastases linfonodais, hepaticas e pulmonares, que não são mensuráveis em exames convencionais. Exame para avaliaçao de resposta a QT.  Atenciosamente,  ;
2375;13/10/2020;1100002375;12345672375;Camila;SOlicito: 1- Ressonância Magnética de Sela Túrcica Hd: Macroprolactinoma ;
2376;13/03/2020;1100002376;12345672376;Rodrigo;SOLICITO  RX DE PE DIREITO ;
2377;05/11/2020;1100002377;12345672377;Tatiana;"			SOLICITO 	RNM JOELHO DIR *( 4.11.01.31-6) 	HD >>  LESÃO CONDRAL E MENISCO MEDIAL  			JOELHO DIR  ";
2378;30/12/2020;1100002378;12345672378;Gustavo;Por gentileza, sol realização de : - TC de crânio, sem contraste HD: - Cefaleia atipica A/E Grato ;
2379;26/03/2020;1100002379;12345672379;Isabela;SOLICITO HEMOGRAMA SODIO POTASSIO UREIA CREATININA TGO TGP FOSFATASE ALCALINA GGT BILIRRUBINA TOTAL + FRACOES ALBUMINA COAGULOGRAMA ACIDO FOLICO VIT B12 VIT D CK TRIGLICERIDES COLESTEROL TOTAL + FRACOES PCR VHS CALPROTECTINA FECAL HD: CROHN ;
2380;13/02/2020;1100002380;12345672380;João;SOLICITO TOMOGRAFIA ABDOME TOTAL ......................... (URGENTE) HD : DOR ABDOMINAL A ESCLARECER  ;
2381;11/10/2020;1100002381;12345672381;Maria;SOLICITO HEMOGRAMA, UREIA, CREATININA, SODIO, POTASSIO, GLICEMIA, COAGULOGRAMA ;
2382;17/05/2020;1100002382;12345672382;José;"SOLICITO: HEMOGRAMA FERRO SERICO	FERRITINA TSH		T4 LIVRE GLICEMIA DE JEJUM	 HEMOGLOBINA GLICADA AST		ALT		BILIRRUBINAS FOSFATASE ALCALINA	GAMAGT URÉIA		CREATININA COLESTEROL TOTAL E FRAÇÕES TRIGLICÉRIDES VITAMINA B12 VITAMINA D ";
2383;29/05/2020;1100002383;12345672383;Ana;SOLICITO US DE ABDOMEN SUPERIOR, DOR ABDOMINAL A/E ;
2384;27/07/2020;1100002384;12345672384;Pedro;SOLICITO PARA COLETA DIA 13/03/24: COAGULOGRAMA ;
2385;24/10/2020;1100002385;12345672385;Mariana;SOLICITO RX DE SEIOS DA FACE, HD: SINUSOPATIA ;
2386;04/08/2020;1100002386;12345672386;Carlos;Solicito  1- Densitometria óssea de coluna lombar e colo do femur  paciente pós bariatrica há 24 anos  ;
2387;24/11/2020;1100002387;12345672387;Paula;SOLICITO - HEMOGRAMA COMPLETO COLETAR EM 29/02 ;
2388;17/02/2020;1100002388;12345672388;Lucas;"SOLICITO: HEMOGRAMA FERRO SERICO	FERRITINA TSH		T4 LIVRE GLICEMIA DE JEJUM	 HEMOGLOBINA GLICADA AST		ALT		BILIRRUBINAS FOSFATASE ALCALINA	GAMAGT URÉIA		CREATININA COLESTEROL TOTAL E FRAÇÕES TRIGLICÉRIDES VITAMINA B12 VITAMINA D ";
2389;15/03/2020;1100002389;12345672389;Juliana;Solicito os seguintes exames: Anti-TPO Anti-tireoglobulina ;
2390;16/10/2020;1100002390;12345672390;Fernando;SOLICITO: US MAMAS (40901114) US TRANSVAGINAL (40901300) US ABDOME TOTAL (40901122) JUSTIFICATIVA: ROTINA ;
2391;10/01/2020;1100002391;12345672391;Cristina;SOLICITO DOSAGEM SÉRICA: - ALFA FETO PROTEÍNA - FAN - ANTI-MITOCONDRIA  - ANTI-MÚSCULO LISO CID R 74 Grata! ;
2392;20/05/2020;1100002392;12345672392;Rafael;solicito: hemograma vhs pcr fator reumatoide fan  anti ccp urina 1  urocultura  microalbuminuria isolada aslo acido urico  tgo  tgp  dhl  sorologias: ebv cmv toxoplasmose hiv antihcv vdrl  hbsag cid 10: m13.9 ;
2393;28/01/2020;1100002393;12345672393;Patrícia;Solicito US obstetrico + doppler fetal CID: z35 ;
2394;10/05/2020;1100002394;12345672394;Vinícius;Solicito: - Vit D sérica - LITEMIA - Vit B12 (metilcobalamina)  - ferro  ;
2395;03/05/2020;1100002395;12345672395;Camila;SOLICITO  ULTRASSOM DE TORNOZELO DIREITO E ESQUERDO  TUSS - 40901220 (X2) HD: TENDINITE TENDÕES FIBULARES CID: M659 FAVOR REALIZAR TESTE DINÂMICO DEVIDO SUSPEITA DE SUBLUXAÇÃO DOS TENDÕES FIBULARES GRATO  ;
2396;22/07/2020;1100002396;12345672396;Rodrigo;Solicito procedimento dermatológico 30101468 - Exérese de lesão / tumor de pele e mucosas 30101298 - Eletrocoagulação de lesões de pele e mucosas - com ou sem curetagem (por grupo de até 5 lesões) CID: D21.9 Tempo de procedimento: 20 minutos ;
2397;20/12/2020;1100002397;12345672397;Tatiana;hemograma  u  creat  tgo  tgp  ca i  vit d  falc  ca 15.3   ;
2398;11/07/2020;1100002398;12345672398;Gustavo;PACIENTE REFERE DOR EM REGIÃO EM ARCOS COSTAIS E EM MAO ESQUERDA HA 2 DIAS APOS TRAUMA SOLICITO RX ARCOS COSTAIS A DIREITA E MAO ESQUERDA ;
2399;28/02/2020;1100002399;12345672399;Isabela;SOLICITO: CARDIOTOCOGRAFIA ANTEPARTO (20202016) JUSTIFICATIVA: GESTANTE 39 SEMANAS ;
2400;25/02/2020;1100002400;12345672400;João;SOLICITO - HEMOGRAMA COMPLETO - SOROLOGIA PARA DENGUE IGG E IGM COLETAR EM 07/03 ;
2401;24/03/2020;1100002401;12345672401;Maria;SOLICITO: ULTRASSOM OBSTÉTRICO MORFOLÓGICO DE 2o TRIMESTRE (40901262) ULTRASSOM TRANSVAGINAL (40901300) JUSTIFICATIVA: GESTANTE 20 SEM ;
2402;01/03/2020;1100002402;12345672402;José;1- ECOCARDIOGRAMA TRANSTORACICO  ( 40901106 ) MOTIVO : DOR TORACICA  ;
2403;17/08/2020;1100002403;12345672403;Ana;AO LABORATORIO  SOLICITO HEMOGRAMA COMPLETO  GRATA,    ;
2404;14/11/2020;1100002404;12345672404;Pedro;SOLICITO, PARA COMPLEMENTAÇÃO DIAGNÓSTICA E CONDUTA ADEQUADA, EXAME DE RESSONÂNCIA MAGNÉTICA DAS ATMS PACIENTE APRESENTA DOR EM FACE, ATMS E RUÍDOS ARTICULARES BILATERAIS CID K07.6 CÓD 41101103 GRATA ;
2405;24/08/2020;1100002405;12345672405;Mariana;USO EV AGORA 1)OMEPRAZOL 40MG---- 02AMP FAZER EV AGORA JUSTIFICATIVA: PACIENTE COM MELENA, SUSPEITA DE HEMORRAGIA DIGESTIVA ALTA, SERÁ INTERNADO ;
2406;30/09/2020;1100002406;12345672406;Carlos;SOLICITO AUDIOMETRIA TONAL E VOCAL E IMPEDANCIOMETRIA HD: PLENITUDE AURICULAR  ;
2407;08/03/2020;1100002407;12345672407;Paula;Solicito Teste Rápido de  Influenza  ;
2408;24/03/2020;1100002408;12345672408;Lucas;SOLICITO  MAPA  ;
2409;15/08/2020;1100002409;12345672409;Juliana;SOLICITAÇÃO DE EXAME DE IMAGEM: RADIOGRAFIA DE PUNHO ESQUERDO  AP PERFIL INDICAÇÃO: AVALIAÇÃO DE ANATOMIA ÓSSEA ;
2410;29/10/2020;1100002410;12345672410;Fernando;SOLICITO PARA PACIENTE ACIMA TOMOGRAFIA COMPUTADORIZADA DE TÓRAX HD: DOR EM HEMITÓRAX DIREITO. FRATURA DE ARCOS COSTAIS À DIREITA? CID: S22 ;
2411;30/12/2020;1100002411;12345672411;Cristina;SOLICITO RX DOS PES BILATERAL AP + P COM CARGA  ;
2412;03/07/2020;1100002412;12345672412;Rafael;    # SOLICITO SEGUINTES EXAMES #     - QANTIFERON ( IGRA ) ;
2413;14/12/2020;1100002413;12345672413;Patrícia;SOLICITO : - TESTE RAPIDO DE DENGUE (NS1)                    - HMG COM PLAQUETAS  ;
2414;05/07/2020;1100002414;12345672414;Vinícius;Solicito Tomografia de Torax ¿ 41001079 CID M25.5 Paciente com quadro de artrite, apresentando elevação de CK e descamassão de mãos. Solicito exame para avaliar se existe pneumopatia intersticial. ;
2415;27/08/2020;1100002415;12345672415;Camila;SOLICITO: RESSONÂNCIA MAGNÉTICA DE PELVE FEMININA (41101189) JUSTIFICATIVA: INVESTIGAÇÃO DE ENDOMETRIOSE ;
2416;25/01/2020;1100002416;12345672416;Rodrigo;solicito rx panorâmico ;
2417;27/02/2020;1100002417;12345672417;Tatiana;SOLICITOPARA A PACIENTE O SEGUINTE ´PEDIDO DE EXAMES  1-  PESQUISA DE HEPATITCE C (QUANTITATIVO ) POR PCR  ;
2418;12/05/2020;1100002418;12345672418;Gustavo;SOLICITO: CITOLOGIA ONCÓTICA CERVICO-VAGINAL  COLETA DE MATERIAL CERVICO-VAGINAL (41301099) ;
2419;08/06/2020;1100002419;12345672419;Isabela;SOLICITO PARA PACIENTE ACIMA: HEMOGRAMA COAGULOGRAMA CREATININA UREIA GLICOSE SÓDIO POTÁSSIO JUSTIFICATIVA: TUMORAÇÃO NO DORSO DA MÃO DIREITA CID 10: R223 ;
2420;18/12/2020;1100002420;12345672420;João;ORIENTAÇÕES 1- USAR AS MEDICAÇÕES CONFORME A RECEITA 2- PODE SANGRAR POR 7 DIAS 3- EVITAR RELAÇÃO SEXUAL NESSE PERÍODO 4- A BIÓPSIA FICA PRONTA EM 3 SEMANAS, TE AVISO PARA AGENDAR O RETORNO 5- DUVIDAS, ME LIGUE ;
2421;06/01/2020;1100002421;12345672421;Maria;Paciente com diagnóstico de Dengue (CID A90).  Solicito coleta de novo Hemograma (TUSS 40304361).  Atenciosamente,  ;
2422;05/02/2020;1100002422;12345672422;José;Por gentileza, solicito realização de : - RM de coluna lombo-sacra, sem contraste HD: - Radiculo L4 a E? - Espondilose lombar Grato ;
2423;12/02/2020;1100002423;12345672423;Ana; SOLICITO COLETA DE SOROLOGIA PARA FEBRE MACULOSA EM 15 DIAS POR SINTOMAS CLINICOS+ EPIDEMIOLOGIA POSITIVA GRATA  ;
2424;01/01/2020;1100002424;12345672424;Pedro;"Entorse de joelho esq  Solicito   RNM do joelho esq	                  41101316 ";
2425;05/07/2020;1100002425;12345672425;Mariana;AO CONVENIO, SOLICITO OS SEGUINTES EXAMES PARA PACIENTE SUPRACITADA: - HEMOGRAMA - NS1 - TESTE RAPIDO COVID CID A90 ;
2426;01/08/2020;1100002426;12345672426;Carlos;SOLICITAÇÃO  Exérese de lesão cutânea  CID D22.9  TUSS 30101450 ;
2427;07/11/2020;1100002427;12345672427;Paula;SOLICITO: RX TÓRAX 2 INCIDÊNCIAS (PA+PERFIL) - TUSS: 40805026 ELETROCARDIOGRAMA - TUSS 40101010 HEMOGRAMA (40304361), SÓDIO (40302423), POTASSIO (40302318), UREIA (40302580), CREATININA (40301630), COAGULOGRAMA (40304922) PRÉ-OPERATÓRIO K 46 GRATO. ;
2428;09/02/2020;1100002428;12345672428;Lucas;Solicitação de PET-CT PET-CT com FDG Codigo (40708128) Motivo: Avaliação de resposta ;
2429;14/10/2020;1100002429;12345672429;Juliana;SOLICITO TESTE RAPIDO P/ COVID: - PCT COM SINTOMAS GRIPAIS DE INICIO HA 3 DIAS, NECESSITA REALIZAR TESTE PARA RETORNO AO TRABALHO. CID: U071 GRATO! ;
2430;06/07/2020;1100002430;12345672430;Fernando;SOLICITO : -PET CT ONCOLOGICO --- 40708128 AVALIAÇÃO DE RESPOSTA DE CARCINOMA  DE PULMAO METASTATICO  CID10: C349 ;
2431;20/12/2020;1100002431;12345672431;Cristina;"   SOLICITO: 	HEMOGRAMA 	NS1 SUSPEITA: CID A90  SE O PLANO NÃO LIBERAR, LIGAR PARA O MESMO E PERGUNTAR SOBRE TELEMEDICINA ";
2432;17/03/2020;1100002432;12345672432;Rafael; OBSERVAÇÃO: PACIENTE EM CONSULTA AMBULATORIAL - FAVOR PRIORIZAR SOLICITO PARA PACIENTE ACIMA: ..........  RX PUNHO DIREITO ESQUERDO ..........  AP E PERFIL  (COM IMOBILIZAÇÃO) JUSTIFICATIVA: CONTROLE RADIOGRÁFICO DE FRATURA CID 10: S525 ;
2433;24/05/2020;1100002433;12345672433;Patrícia;Tendinite do ombro dir  Solicito   RNM do ombro dir                            41101316 m751 ;
2434;30/06/2020;1100002434;12345672434;Vinícius; SOLICITO PARA PACIENTE ACIMA: .................................................  RX PUNHO ESQUERDO .................................................  AP + PERFIL + PERFIL COM FLEXÃO DO COTOVELO DE 23° (SEM IMOBILIZAÇÃO) JUSTIFICATIVA: CONTROLE RADIOGRÁFICO PÓS OPERATÓRIO DE FRATURA RÁDIO DISTAL  CID 10: Z988 ;
2435;09/09/2020;1100002435;12345672435;Camila;SOLICITO URINA 1 / UROCULTURA  JUSTIFICATIVA : HEMATURIA MICROSCOPICA - CONTROLE ;
2436;09/07/2020;1100002436;12345672436;Rodrigo;Solicitação de exames  1) INfluenza A e B Cid J118 ;
2437;22/05/2020;1100002437;12345672437;Tatiana;SOLICITO OS SEGUINTES EXAMES DE IMAGENS 1- ECOGRAFIA OBSTETRICA COM DOPPLERFLUXOMETRIA 2- ECOGRAFIA TRANSVAGINAL 3- ECOCARDIOGRAFIA COM DOPPLERFLUXOMETRIA COLORIDA ;
2438;13/12/2020;1100002438;12345672438;Gustavo;SOLICITO  ESTUDO URODINÂMICO HD: IUE + CISTOCELE ;
2439;23/11/2020;1100002439;12345672439;Isabela;SOLICITAÇÃO DE EXAMES RADIOLÓGICOS      SOLICITO. PARA A PACIENTE ACIMA: 01- RX DO PÉ DIREITO EM 02 POSIÇÕES 02- RX DO PÉ ESQUERDO EM 02 POSIÇÕES 03- RX DA COLUNA DORSAL AP E PERFIL EM PÉ 04- RX DA COLUNA CERVICAL AP E PERFIAL EM PÉ CID: M542 / M549 / M209 ;
2440;11/05/2020;1100002440;12345672440;João;"			SOLICITO 	RNM JOELHO  DIR *( 4.11.01.31-6) 	HD >>  LESÃO CONDRAL PATELAR 	RNM JOELHO ESQ *( 4.11.01.31-6) 	HD >>  LESÃO CONDRAL PATELAR ";
2441;08/01/2020;1100002441;12345672441;Maria;SOLICITO: - RM PELVE HD. ENDOMETRIOSE E RASTREIO PARA SANGUE OCULTO POSITIVO NAS FEZES ;
2442;09/06/2020;1100002442;12345672442;José;SOLICITO  Exérese de lesão cutânea  CID C449  TUSS 30101450 ;
2443;28/07/2020;1100002443;12345672443;Ana;SOLICITO  TESTE ERGOMÉTRICO  ;
2444;17/07/2020;1100002444;12345672444;Pedro;SOLICITAÇÃO DE EXAME  - PETCT FDG CID C259 Atenciosamente ;
2445;22/02/2020;1100002445;12345672445;Mariana;  SOLICITO TESTE RÁPIDO P/ COVID: - PCT COM SINTOMAS GRIPAIS DE INICIO HÁ  DIAS, NECESSITA REALIZAR TESTE PARA RETORNO AO TRABALHO. CID: U071 TUSS: 40314618 ;
2446;08/09/2020;1100002446;12345672446;Carlos;solicito  teste ergometrico  ;
2447;03/03/2020;1100002447;12345672447;Paula;SOLICITO: ULTRASSOM OBSTÉTRICO COM TRANSLUCÊNCIA NUCAL (40901254) JUSTIFICATIVA: GESTANTE 10+2 ;
2448;07/03/2020;1100002448;12345672448;Lucas;"SOLICITO PARA COLETA DIA 31/03/2024 	HEMOGRAMA 	NS1 SUSPEITA: CID A90 SE O PLANO NÃO LIBERAR, LIGAR PARA O MESMO E PERGUNTAR SOBRE TELEMEDICINA, MARCAR CONSULTA E PEDIR PARA TRANSCREVEREM ";
2449;01/07/2020;1100002449;12345672449;Juliana;Solicito procedimento dermatológico 30101468 - Exérese de lesão / tumor de pele e mucosas 31206050 - Eletrocoagulação de lesões cutâneas CID: D23 Tempo de procedimento: 30 minutos ;
2450;10/10/2020;1100002450;12345672450;Fernando;Solicito:  Hemograma completo HD: Acompanhamento de dengue Coletar segunda. Laudo com urgência.  ;
2451;28/05/2020;1100002451;12345672451;Cristina; SOLICITO: - BLOQUEIO DE N PERIFÉRICO (OCCIPITAL DIREITO). TUSS: 31403026) JUSTIFICATIVA: PCTE COM INTENSA DOR NA REGIÃO CERVICAL E IRRADIAÇÃO PARA O MSD. Á RM DE COLUNA OBSERVA-SE HÉRINA C5-C6 COM OBLITERAÇÃO FORAMINAL. LISTA DE MATERIAIS - 1 SERINGA DE 5ML - 1 FRASCO XYLESTESIN 2% SEM V/C - 1 FRASCO DEPO MEDROL - 1 AGULHA PARA ASPIRAÇÃO - 1 AGULHA 13X4,5 ;
2452;11/05/2020;1100002452;12345672452;Rafael;Hemograma pcr vhs ur cr tgo tgp ggt falc Fator Reumatoide  Urina I  Acido urico  Calcio  Vitamina D  Pth  ;
2453;22/07/2020;1100002453;12345672453;Patrícia;SOLICITAÇÃO DE EXAME DE IMAGEM:  RADIOGRAFIA DE TÓRAX (2 POSIÇÕES) INDICAÇÃO: PRÉ-OPERATÓRIO ;
2454;04/05/2020;1100002454;12345672454;Vinícius;Solicitação de exames 1) Pesquisa de antígeno para SARS cov2 - Teste rápido Cid: U072  Tuss: 40325024 ;
2455;06/06/2020;1100002455;12345672455;Camila;AO LABORATORIO  SOLICITO HEMOGRAMA COMPLETO  CID A90 TUSS 40304361 GRATA, ;
2456;16/06/2020;1100002456;12345672456;Rodrigo;SOLICITO - HEMOGRAMA COMPLETO COLETAR EM 22/03   ;
2457;12/11/2020;1100002457;12345672457;Tatiana;Solicito 1) Eletroneuromiografia de MMSS e MMII ¿ 40103331 CID M25.5 ;
2458;10/10/2020;1100002458;12345672458;Gustavo;SOLICITAÇÃO DE EXAMES RADIOLÓGICOS     SOLICITO, PARA A PACIENTE ACIMA: 01- RAIO X DO SACRO-COCCIX 02 POSIÇÕES 02- RAIO X DA COLUNA LOMBAR 02 POSIÇÕES 03- RX DA COLUNA CERVICAL 02 POSIÇÕES 04- RAIO X DO JOELHO DIREITO 02 POSIÇÕES 05- RAIO X DO JOELHO SQUERDO 02 POSIÇÕES CID: M545 / S800 ;
2459;29/05/2020;1100002459;12345672459;Isabela;SOLICITO: - ECG PRE OP  ;
2460;05/11/2020;1100002460;12345672460;João;SOLICITO  BETA HCG QUANTITATIVO  ;
2461;12/02/2020;1100002461;12345672461;Maria;SOLICITO: RNM DO OMBRO DIREITO 41101316 ARTRALGIA PÓS-TRAUMÁTICA S400 ;
2462;29/07/2020;1100002462;12345672462;José;SOLICITO US OBSTETRICO MORFOLOGICO 1° TRIMESTRE E USTV PARA MEDIDA DE COLO UTERINO ;
2463;20/01/2020;1100002463;12345672463;Ana;SOLICITO AVALIUAÇÃO FONOTERAPICA PARA PACIENTE ACIMA COM DISFONIA INTERMITENTE, NASO COM FENDA GLOTICA IRREGULAR GRATA ;
2464;28/10/2020;1100002464;12345672464;Pedro;REALIZAR  TC DE ABDOME COM CONTRASTE ENDOVENOSO  HD: PO DE TRAUMA PELVICO ;
2465;03/07/2020;1100002465;12345672465;Mariana;  OTONEUROLOGICO COMPLETO  HD: SINDROME VESTIBULAR AGUDA  ;
2466;20/11/2020;1100002466;12345672466;Carlos;SOLICITO ..........  HEMOGRAMA ;
2467;28/03/2020;1100002467;12345672467;Paula;SOLICITO: -EXÉRESE DE FIBROMA MOLE EM REGIÃO DE PESCOÇO, ATRITO FREQUENTE E MACHUCA. HD: FIBROMA MOLE TUSS: 30101913 GRATA, ;
2468;08/03/2020;1100002468;12345672468;Lucas;SOLICITO - RX TORAX PA E PERFIL - ECG  ;
2469;04/02/2020;1100002469;12345672469;Juliana; SOLICITO PARA PACIENTE ACIMA:  US MÃO ESQUERDA CÓDIGO: 40901211 JUSTIFICATIVA: TENOSSINOVITE ESTENOSANTE DOS FLEXORES DO POLEGAR E TERCEIRO DEDO  CID 10: M658 ;
2470;26/10/2020;1100002470;12345672470;Fernando;SOLICITO RX DO PE ESQ AP + O  ;
2471;05/03/2020;1100002471;12345672471;Cristina;Solicitação exames: Realizar exame em 09/03 - Hemograma  HD: Dengue ;
2472;16/01/2020;1100002472;12345672472;Rafael;"PROVA DE FUNÇÃO PULMONAR                                 40105075                                                                    ASMA (J45.9)     DISPNÉIA                                         	 	 ";
